date;heure;ville;temperature;humidite;pluie_1h;pluie_24h
17/01/2026;12:57;Genlis;10.7;93;0;0.91
17/01/2026;13:36;Varanges;10.9;92;0;1.01
17/01/2026;13:36;Genlis;10.7;90;0;0.91
17/01/2026;13:53;Varanges;10.8;92;0;1.01
17/01/2026;13:53;Genlis;10.6;90;0;0.91
17/01/2026;14:29;Varanges;10.3;93;0;1.01
17/01/2026;14:29;Genlis;10.3;91;0;0.91
17/01/2026;14:53;Varanges;10;93;0;1.01
17/01/2026;14:53;Genlis;10.1;92;0;0.91
17/01/2026;15:29;Varanges;9.4;94;0;1.01
17/01/2026;15:29;Genlis;9.5;93;0;0.91
17/01/2026;15:52;Varanges;9.1;94;0;1.01
17/01/2026;15:52;Genlis;9.1;94;0;0.91
17/01/2026;16:34;Varanges;8.5;95;0;1.01
17/01/2026;16:34;Genlis;8.4;94;0;0.91
17/01/2026;16:54;Varanges;8.3;96;0;1.01
17/01/2026;16:54;Genlis;8.2;95;0;0.91
17/01/2026;17:26;Varanges;8;96;0.1;1.11
17/01/2026;17:26;Genlis;7.9;95;0;0.91
17/01/2026;17:42;Varanges;7.9;96;0.1;1.11
17/01/2026;17:42;Genlis;7.8;95;0;0.91
17/01/2026;17:52;Varanges;7.7;96;0.1;1.11
17/01/2026;17:52;Genlis;7.7;95;0;0.91
17/01/2026;18:40;Varanges;7.1;96;0;1.11
17/01/2026;18:40;Genlis;6.9;94;0;0.91
17/01/2026;18:57;Varanges;6.5;95;0;1.11
17/01/2026;18:57;Genlis;6.7;95;0;0.91
17/01/2026;19:23;Varanges;6.4;96;0;1.11
17/01/2026;19:23;Genlis;6.3;95;0;0.91
17/01/2026;19:36;Varanges;6.3;96;0;1.11
17/01/2026;19:36;Genlis;6.4;95;0;0.91
17/01/2026;19:52;Varanges;6.2;96;0;1.11
17/01/2026;19:52;Genlis;6.4;96;0;0.91
17/01/2026;20:32;Varanges;6.5;97;0;1.11
17/01/2026;20:32;Genlis;6.5;96;0;0.91
17/01/2026;20:53;Varanges;6.6;97;0;1.11
17/01/2026;20:53;Genlis;6.8;96;0;0.91
17/01/2026;21:27;Varanges;7;95;0;1.11
17/01/2026;21:27;Genlis;7.2;95;0;0.91
17/01/2026;21:52;Varanges;7;94;0;1.11
17/01/2026;21:52;Genlis;7.2;94;0;0.91
17/01/2026;22:30;Varanges;7.2;93;0;1.11
17/01/2026;22:30;Genlis;7.2;92;0;0.91
17/01/2026;22:53;Varanges;7.4;93;0;1.11
17/01/2026;22:53;Genlis;7.2;91;0;0.91
17/01/2026;23:28;Varanges;7;92;0;0
17/01/2026;23:28;Genlis;6.7;90;0;0
17/01/2026;23:52;Varanges;6.9;91;0;0
18/01/2026;02:35;Varanges;5.1;92;0;0
18/01/2026;02:35;Genlis;4.7;93;0;0
18/01/2026;03:59;Varanges;4.7;92;0;0
18/01/2026;03:59;Genlis;4.5;93;0;0
18/01/2026;04:49;Varanges;4.3;93;0;0
18/01/2026;04:49;Genlis;4.1;94;0;0
18/01/2026;05:34;Varanges;4;93;0;0
18/01/2026;05:34;Genlis;3.8;94;0;0
18/01/2026;05:54;Varanges;3.8;93;0;0
18/01/2026;05:54;Genlis;3.6;94;0;0
18/01/2026;06:45;Varanges;3.5;93;0;0
18/01/2026;06:45;Genlis;3.2;95;0;0
18/01/2026;07:01;Varanges;3.4;93;0;0
18/01/2026;07:01;Genlis;3.1;95;0;0
18/01/2026;07:29;Varanges;3;93;0;0
18/01/2026;07:29;Genlis;2.9;95;0;0
18/01/2026;07:52;Varanges;2.9;93;0;0
18/01/2026;07:52;Genlis;2.6;95;0;0
18/01/2026;08:37;Varanges;3;94;0;0
18/01/2026;08:37;Genlis;2.9;96;0;0
18/01/2026;08:57;Varanges;3.2;94;0;0
18/01/2026;08:57;Genlis;3.2;96;0;0
18/01/2026;09:31;Varanges;3.6;93;0;0
18/01/2026;09:31;Genlis;3.8;94;0;0
18/01/2026;09:53;Varanges;4;93;0;0
18/01/2026;09:53;Genlis;3.9;93;0;0
18/01/2026;10:33;Varanges;4.4;92;0;0
18/01/2026;10:33;Genlis;4.5;91;0;0
18/01/2026;10:53;Varanges;4.9;92;0;0
18/01/2026;10:53;Genlis;5;90;0;0
18/01/2026;11:24;Varanges;4.9;91;0;0
18/01/2026;11:24;Genlis;5.6;88;0;0
18/01/2026;11:38;Varanges;5;90;0;0
18/01/2026;11:38;Genlis;5.8;87;0;0
18/01/2026;11:52;Varanges;5;90;0;0
18/01/2026;11:52;Genlis;5.7;86;0;0
18/01/2026;12:57;Varanges;6.3;88;0;0
18/01/2026;12:57;Genlis;5.5;87;0;0
18/01/2026;13:36;Varanges;6.8;86;0;0
18/01/2026;13:36;Genlis;5.6;88;0;0
18/01/2026;13:53;Varanges;6.4;87;0;0
18/01/2026;13:53;Genlis;5.5;90;0;0
18/01/2026;14:29;Varanges;6.9;89;0;0
18/01/2026;14:29;Genlis;6;89;0;0
18/01/2026;14:52;Varanges;7;86;0;0
18/01/2026;14:52;Genlis;5.9;88;0;0
18/01/2026;15:29;Varanges;6.5;86;0;0
18/01/2026;15:29;Genlis;5.6;87;0;0
18/01/2026;15:53;Varanges;5.8;87;0;0
18/01/2026;15:53;Genlis;5;88;0;0
18/01/2026;16:36;Varanges;4.1;89;0;0
18/01/2026;16:36;Genlis;3.6;90;0;0
18/01/2026;16:55;Varanges;3.3;90;0;0
18/01/2026;17:27;Varanges;2.4;92;0;0
18/01/2026;17:52;Varanges;2;93;0;0
18/01/2026;17:52;Genlis;2.1;94;0;0
18/01/2026;18:39;Varanges;1.2;94;0.1;0.1
18/01/2026;18:39;Genlis;1.4;95;0;0
18/01/2026;18:56;Varanges;1.3;94;0;0.1
18/01/2026;18:56;Genlis;1.5;96;0;0
18/01/2026;19:24;Varanges;1.2;95;0;0.1
18/01/2026;19:24;Genlis;1.5;96;0;0
18/01/2026;19:36;Varanges;1.3;95;0;0.1
18/01/2026;19:36;Genlis;1.5;96;0;0
18/01/2026;19:52;Varanges;1.4;95;0;0.1
18/01/2026;19:52;Genlis;1.4;95;0;0
18/01/2026;20:33;Varanges;0.7;95;0;0.1
18/01/2026;20:33;Genlis;0.8;95;0;0
18/01/2026;21:27;Varanges;0.1;95;0;0.1
18/01/2026;21:27;Genlis;0;95;0;0
18/01/2026;21:52;Varanges;-0.2;95;0;0.1
18/01/2026;21:52;Genlis;-0.3;95;0;0
18/01/2026;22:31;Varanges;-0.5;96;0;0.1
18/01/2026;22:31;Genlis;-0.6;96;0;0
18/01/2026;22:53;Varanges;-0.8;96;0;0.1
18/01/2026;22:53;Genlis;-0.7;96;0;0
18/01/2026;23:28;Varanges;-0.7;96;0;0
18/01/2026;23:28;Genlis;-0.3;97;0;0
18/01/2026;23:53;Varanges;-0.4;96;0;0
18/01/2026;23:53;Genlis;-0.2;97;0;0
19/01/2026;02:32;Varanges;-0.3;97;0;0
19/01/2026;02:32;Genlis;-0.1;96;0;0
19/01/2026;04:05;Varanges;-0.5;97;0;0
19/01/2026;04:05;Genlis;-0.1;97;0;0.1
19/01/2026;04:59;Varanges;-0.7;97;0;0
19/01/2026;04:59;Genlis;-0.2;97;0;0.1
19/01/2026;05:43;Varanges;-0.6;97;0;0
19/01/2026;05:43;Genlis;-0.3;97;0;0.1
19/01/2026;06:00;Varanges;-0.6;97;0;0
19/01/2026;06:00;Genlis;-0.3;97;0;0.1
19/01/2026;06:54;Varanges;-0.7;97;0;0
19/01/2026;06:54;Genlis;-0.4;97;0;0.1
19/01/2026;07:38;Varanges;-0.6;98;0;0
19/01/2026;07:38;Genlis;-0.3;97;0;0.1
19/01/2026;07:57;Varanges;-0.6;98;0;0
19/01/2026;07:57;Genlis;-0.3;97;0;0.1
19/01/2026;08:48;Varanges;-0.6;98;0;0
19/01/2026;08:48;Genlis;-0.2;97;0;0.1
19/01/2026;09:47;Varanges;-0.3;98;0;0
19/01/2026;10:43;Varanges;0.1;98;0;0
19/01/2026;10:43;Genlis;0.3;97;0;0.1
19/01/2026;11:01;Varanges;0.3;98;0;0
19/01/2026;11:32;Varanges;0.4;98;0;0
19/01/2026;11:54;Varanges;0.6;98;0;0
19/01/2026;13:09;Varanges;1.5;98;0;0
19/01/2026;13:09;Genlis;2;97;0;0.1
19/01/2026;13:58;Varanges;1.7;98;0;0
19/01/2026;13:58;Genlis;2.2;96;0;0.1
19/01/2026;14:39;Varanges;1.6;98;0;0
19/01/2026;14:39;Genlis;2.1;96;0;0.1
19/01/2026;15:00;Varanges;1.6;98;0;0
19/01/2026;15:00;Genlis;2;96;0;0.1
19/01/2026;15:38;Varanges;1.5;98;0;0
19/01/2026;15:38;Genlis;1.9;96;0;0.1
19/01/2026;15:58;Varanges;1.5;98;0;0
19/01/2026;15:58;Genlis;1.7;96;0;0.1
19/01/2026;16:44;Varanges;1.3;98;0;0
19/01/2026;16:44;Genlis;1.5;96;0;0.1
19/01/2026;17:03;Varanges;1.3;98;0;0
19/01/2026;17:03;Genlis;1.5;96;0;0.1
19/01/2026;17:35;Varanges;1.3;98;0;0
19/01/2026;17:35;Genlis;1.4;96;0;0.1
19/01/2026;17:56;Varanges;1.3;98;0;0
19/01/2026;17:56;Genlis;1.3;96;0;0.1
19/01/2026;18:47;Varanges;1.2;98;0;0
19/01/2026;18:47;Genlis;1.2;96;0;0.1
19/01/2026;19:28;Varanges;1.1;98;0;0
19/01/2026;19:28;Genlis;1.1;96;0;0.1
19/01/2026;19:53;Varanges;1;98;0;0
19/01/2026;19:53;Genlis;1;96;0;0.1
19/01/2026;20:34;Varanges;0.8;98;0;0
19/01/2026;20:56;Varanges;0.8;98;0;0
19/01/2026;21:29;Varanges;0.8;98;0;0
19/01/2026;21:29;Genlis;0.8;96;0.1;0.2
19/01/2026;21:52;Varanges;0.8;98;0;0
19/01/2026;21:52;Genlis;0.7;96;0.1;0.2
19/01/2026;22:33;Varanges;0.6;98;0;0
19/01/2026;22:33;Genlis;0.6;96;0;0.2
19/01/2026;22:55;Varanges;0.5;98;0;0
19/01/2026;22:55;Genlis;0.6;96;0;0.2
19/01/2026;23:30;Varanges;0.5;98;0;0
19/01/2026;23:30;Genlis;0.6;96;0;0
19/01/2026;23:53;Varanges;0.4;98;0;0
20/01/2026;02:27;Varanges;0;98;0;0.1
20/01/2026;02:27;Genlis;0.1;96;0;0
20/01/2026;03:55;Varanges;-0.2;98;0;0.1
20/01/2026;03:55;Genlis;-0.1;97;0;0
20/01/2026;04:53;Varanges;-0.3;98;0;0.1
20/01/2026;05:40;Varanges;-0.4;98;0;0.1
20/01/2026;05:58;Varanges;-0.4;98;0;0.1
20/01/2026;05:58;Genlis;-0.2;97;0;0.1
20/01/2026;06:53;Varanges;-0.3;98;0;0.1
20/01/2026;06:53;Genlis;0;97;0;0.1
20/01/2026;07:37;Varanges;-0.4;98;0;0.1
20/01/2026;07:37;Genlis;-0.1;97;0;0.1
20/01/2026;07:56;Varanges;-0.4;99;0;0.1
20/01/2026;07:56;Genlis;0;97;0;0.1
20/01/2026;08:48;Varanges;-0.2;99;0;0.1
20/01/2026;08:48;Genlis;0;97;0;0.1
20/01/2026;09:44;Varanges;-0.1;99;0;0.1
20/01/2026;09:44;Genlis;0.2;97;0;0.1
20/01/2026;10:01;Varanges;0.1;99;0;0.1
20/01/2026;10:42;Varanges;0.3;99;0;0.1
20/01/2026;11:01;Varanges;0.6;99;0;0.1
20/01/2026;11:01;Genlis;0.8;97;0;0.1
20/01/2026;11:33;Varanges;0.8;99;0;0.1
20/01/2026;11:33;Genlis;1.1;97;0;0.1
20/01/2026;11:55;Varanges;0.8;99;0;0.1
20/01/2026;11:55;Genlis;1.2;97;0;0.1
20/01/2026;13:11;Varanges;1.2;99;0;0.1
20/01/2026;13:11;Genlis;1.6;97;0;0.1
20/01/2026;14:00;Varanges;1.2;98;0;0.1
20/01/2026;14:00;Genlis;1.8;97;0;0.1
20/01/2026;14:45;Varanges;1;98;0;0.1
20/01/2026;14:45;Genlis;1.5;96;0;0.1
20/01/2026;15:16;Varanges;1;98;0;0.1
20/01/2026;15:16;Genlis;1.2;96;0;0.1
20/01/2026;15:53;Varanges;0.9;98;0;0.1
20/01/2026;16:48;Varanges;0.8;98;0;0.1
20/01/2026;17:41;Varanges;0.6;98;0;0.1
20/01/2026;17:41;Genlis;0.8;96;0;0.1
20/01/2026;18:00;Varanges;0.7;98;0;0.1
20/01/2026;18:00;Genlis;0.8;96;0;0.1
20/01/2026;19:08;Varanges;0.5;98;0.1;0.2
20/01/2026;19:08;Genlis;0.7;96;0;0.1
20/01/2026;20:19;Varanges;0.3;99;0;0.2
20/01/2026;20:19;Genlis;0.3;96;0;0.1
20/01/2026;20:52;Varanges;0.3;98;0;0.2
20/01/2026;20:52;Genlis;0.3;96;0;0.1
20/01/2026;21:31;Varanges;0.3;99;0;0.2
20/01/2026;21:31;Genlis;0.2;97;0;0.1
20/01/2026;21:52;Varanges;0.2;99;0;0.2
20/01/2026;21:52;Genlis;0.2;97;0;0.1
20/01/2026;22:33;Varanges;0.1;99;0;0.2
20/01/2026;22:33;Genlis;0.2;97;0.1;0.2
20/01/2026;22:53;Varanges;0.2;99;0;0.2
20/01/2026;23:32;Varanges;0;99;0;0
20/01/2026;23:54;Varanges;-0.1;99;0;0
20/01/2026;23:54;Genlis;0.3;97;0;0
21/01/2026;02:29;Varanges;-0.1;99;0;0
21/01/2026;02:29;Genlis;0.1;97;0;0
21/01/2026;03:58;Varanges;0;99;0;0
21/01/2026;03:58;Genlis;0.2;97;0;0
21/01/2026;04:52;Varanges;0.2;99;0;0
21/01/2026;05:39;Varanges;0.3;99;0;0
21/01/2026;05:58;Varanges;0.2;99;0;0
21/01/2026;07:57;Varanges;0.2;99;0;0
21/01/2026;08:47;Varanges;0.5;99;0;0
21/01/2026;09:44;Varanges;1.2;99;0;0
21/01/2026;10:01;Varanges;1.4;99;0;0
21/01/2026;10:01;Genlis;1.6;97;0;0
21/01/2026;10:44;Varanges;2.1;99;0;0
21/01/2026;10:44;Genlis;2.3;97;0;0
21/01/2026;11:02;Varanges;2.3;99;0;0
21/01/2026;11:02;Genlis;2.6;97;0;0
21/01/2026;11:34;Varanges;2.8;99;0;0
21/01/2026;11:34;Genlis;3.3;97;0;0
21/01/2026;11:55;Varanges;3.2;100;0;0
21/01/2026;11:55;Genlis;3.6;97;0;0
21/01/2026;13:10;Varanges;3.7;100;0;0
21/01/2026;13:10;Genlis;4.7;96;0;0
21/01/2026;14:00;Genlis;4.5;95;0;0
21/01/2026;14:46;Genlis;4.8;95;0;0
21/01/2026;15:16;Genlis;5.4;95;0;0
21/01/2026;15:54;Genlis;5.4;95;0;0
21/01/2026;17:13;Genlis;4.8;95;0;0
21/01/2026;18:07;Genlis;4.5;95;0;0
21/01/2026;19:03;Genlis;3.9;95;0;0
21/01/2026;19:37;Genlis;3.8;94;0;0
21/01/2026;20:02;Genlis;3.9;95;0;0
21/01/2026;20:45;Genlis;3.3;94;0;0
21/01/2026;22:38;Genlis;3.6;94;0;0
21/01/2026;23:00;Genlis;3.2;94;0;0
21/01/2026;23:35;Genlis;2.5;94;0;0
22/01/2026;07:56;Genlis;2.6;96;0.1;0.1
22/01/2026;08:48;Genlis;4.1;97;0.1;0.2
22/01/2026;09:43;Genlis;6;97;0.1;0.3
22/01/2026;10:00;Genlis;6.2;96;0.1;0.3
22/01/2026;10:42;Genlis;8;96;0;0.3
22/01/2026;11:01;Genlis;8.8;96;0;0.3
22/01/2026;11:32;Genlis;8.9;92;0;0.3
22/01/2026;11:55;Genlis;8.9;91;0;0.3
22/01/2026;13:11;Genlis;8.9;91;0;0.3
22/01/2026;14:00;Genlis;8.9;90;0;0.3
22/01/2026;14:44;Genlis;9.1;89;0;0.3
22/01/2026;15:15;Genlis;9;91;0;0.3
22/01/2026;15:52;Genlis;8.8;90;0;0.3
22/01/2026;16:48;Genlis;7.9;92;0;0.3
22/01/2026;17:40;Genlis;7.1;94;0;0.3
22/01/2026;18:50;Genlis;7.2;94;0;0.3
22/01/2026;19:33;Genlis;7.3;93;0;0.3
22/01/2026;19:55;Genlis;7.1;93;0;0.3
22/01/2026;20:39;Genlis;6.5;92;0;0.3
22/01/2026;23:54;Genlis;2.9;95;0;0
23/01/2026;05:57;Genlis;1.1;96;0;0
23/01/2026;06:51;Genlis;1;96;0;0
23/01/2026;07:35;Genlis;0.9;96;0;0
23/01/2026;09:03;Genlis;3.7;97;0;0
23/01/2026;09:42;Genlis;4.2;96;0;0
23/01/2026;09:57;Genlis;4.1;96;0;0
23/01/2026;10:39;Genlis;4.9;96;0;0
23/01/2026;10:59;Genlis;5.2;96;0;0
23/01/2026;11:31;Genlis;5.5;96;0.3;0.3
23/01/2026;11:55;Genlis;5.6;96;1.11;1.11
23/01/2026;13:07;Genlis;6.5;96;0.51;2.22
23/01/2026;13:56;Genlis;7;96;0.61;2.83
23/01/2026;14:37;Genlis;7;96;0.4;3.03
23/01/2026;15:00;Genlis;6.9;96;0.3;3.13
23/01/2026;15:37;Genlis;6.7;96;0.1;3.13
23/01/2026;15:59;Genlis;6.4;96;0;3.13
23/01/2026;16:46;Genlis;6;96;0;3.13
23/01/2026;17:14;Genlis;5.8;96;0.1;3.23
23/01/2026;17:45;Genlis;5.7;96;0.1;3.23
23/01/2026;17:57;Genlis;5.5;96;0.1;3.23
23/01/2026;18:50;Genlis;5.1;96;0.71;3.94
23/01/2026;19:31;Genlis;5;96;0;3.94
23/01/2026;19:53;Genlis;4.9;96;0;3.94
23/01/2026;20:36;Genlis;4.5;96;0;3.94
23/01/2026;20:57;Genlis;4.1;96;0;3.94
23/01/2026;21:31;Genlis;3.8;96;0;3.94
23/01/2026;21:53;Genlis;3.6;96;0;3.94
23/01/2026;22:31;Genlis;2.5;95;0;3.94
24/01/2026;02:22;Varanges;-0.1;98;0;0.1
24/01/2026;03:46;Varanges;-0.8;98;0;0.1
24/01/2026;04:23;Varanges;-0.7;98;0;0.1
24/01/2026;04:52;Varanges;-0.8;98;0;0.1
24/01/2026;05:32;Varanges;-0.6;98;0;0.1
24/01/2026;05:53;Varanges;-0.6;98;0;0.1
24/01/2026;06:46;Varanges;-0.3;98;0;0.1
24/01/2026;06:46;Genlis;-0.3;97;0;0
24/01/2026;07:00;Varanges;-0.3;98;0;0.1
24/01/2026;07:00;Genlis;-0.3;97;0;0
24/01/2026;07:29;Varanges;-0.2;98;0;0.1
24/01/2026;07:29;Genlis;-0.2;97;0;0
24/01/2026;07:52;Varanges;-0.1;99;0;0.1
24/01/2026;07:52;Genlis;0;97;0;0
24/01/2026;08:38;Varanges;0.7;99;0.1;0.2
24/01/2026;08:38;Genlis;0.7;97;0;0
24/01/2026;08:58;Varanges;1.3;99;0.1;0.2
24/01/2026;09:31;Varanges;2;99;0;0.2
24/01/2026;09:52;Varanges;2.4;99;0;0.2
24/01/2026;09:52;Genlis;2.6;97;0.1;0.1
24/01/2026;10:33;Varanges;3;99;0;0.2
24/01/2026;10:33;Genlis;3.3;97;0;0.1
24/01/2026;10:54;Varanges;3.2;99;0;0.2
24/01/2026;10:54;Genlis;3.6;97;0;0.1
24/01/2026;11:26;Varanges;3.6;99;0;0.2
24/01/2026;11:26;Genlis;3.9;97;0;0.1
24/01/2026;11:41;Varanges;3.8;99;0;0.2
24/01/2026;11:41;Genlis;4.4;97;0;0.1
24/01/2026;11:52;Genlis;4.6;97;0;0.1
24/01/2026;12:59;Varanges;4.5;99;0;0.2
24/01/2026;12:59;Genlis;5.2;96;0;0.1
24/01/2026;13:38;Varanges;4.6;98;0;0.2
24/01/2026;13:38;Genlis;5.2;96;0;0.1
24/01/2026;13:54;Varanges;4.6;98;0;0.2
24/01/2026;13:54;Genlis;5.1;96;0;0.1
24/01/2026;14:30;Varanges;4.7;97;0;0.2
24/01/2026;14:30;Genlis;4.6;95;0;0.1
24/01/2026;14:53;Varanges;4.3;96;0;0.2
24/01/2026;14:53;Genlis;4.1;95;0;0.1
24/01/2026;15:30;Varanges;3.5;96;0;0.2
24/01/2026;15:30;Genlis;3.2;95;0;0.1
24/01/2026;15:53;Varanges;3;96;0;0.2
24/01/2026;15:53;Genlis;2.7;95;0;0.1
24/01/2026;16:36;Varanges;2;96;0;0.2
24/01/2026;16:36;Genlis;2.1;95;0;0.1
24/01/2026;16:56;Varanges;1.3;96;0;0.2
24/01/2026;16:56;Genlis;2;96;0;0.1
24/01/2026;17:28;Varanges;0.5;97;0;0.2
24/01/2026;17:28;Genlis;1.6;96;0;0.1
24/01/2026;17:52;Varanges;0.9;98;0;0.2
24/01/2026;17:52;Genlis;1.5;96;0;0.1
24/01/2026;18:43;Varanges;0.9;98;0;0.2
24/01/2026;18:43;Genlis;1.4;96;0;0.1
24/01/2026;18:59;Varanges;0.8;98;0;0.2
24/01/2026;18:59;Genlis;1.2;96;0;0.1
24/01/2026;19:24;Varanges;0.6;98;0;0.2
24/01/2026;19:24;Genlis;1;96;0;0.1
24/01/2026;19:37;Varanges;0.7;98;0;0.2
24/01/2026;19:37;Genlis;0.9;96;0;0.1
24/01/2026;19:52;Varanges;0.8;98;0;0.2
24/01/2026;19:52;Genlis;1;96;0;0.1
24/01/2026;20:32;Varanges;0.7;98;0;0.2
24/01/2026;20:32;Genlis;0.8;96;0;0.1
24/01/2026;20:53;Varanges;0.6;98;0;0.2
24/01/2026;20:53;Genlis;0.6;96;0;0.1
24/01/2026;21:27;Varanges;0.6;98;0;0.2
24/01/2026;21:27;Genlis;0.7;96;0;0.1
24/01/2026;21:52;Varanges;0.8;98;0;0.2
24/01/2026;21:52;Genlis;0.8;97;0;0.1
24/01/2026;22:31;Varanges;0.9;99;0;0.2
24/01/2026;22:31;Genlis;1;97;0;0.1
24/01/2026;22:53;Varanges;1;99;0;0.2
24/01/2026;22:53;Genlis;1.2;97;0;0.1
24/01/2026;23:29;Varanges;1.3;99;0;0
24/01/2026;23:29;Genlis;1.3;97;0;0
24/01/2026;23:52;Varanges;1.2;99;0;0
24/01/2026;23:52;Genlis;1.3;97;0.1;0.1
25/01/2026;02:39;Varanges;1.4;99;0;0.1
25/01/2026;02:39;Genlis;1.5;97;0;0.1
25/01/2026;04:07;Varanges;1.5;99;0;0.1
25/01/2026;04:07;Genlis;1.5;97;0;0.1
25/01/2026;05:04;Varanges;1.5;99;0;0.1
25/01/2026;05:04;Genlis;1.6;97;0;0.1
25/01/2026;05:40;Varanges;1.2;99;0;0.1
25/01/2026;05:40;Genlis;1.4;97;0;0.1
25/01/2026;05:57;Varanges;1.2;99;0;0.1
25/01/2026;05:57;Genlis;1.3;97;0;0.1
25/01/2026;06:47;Varanges;1;99;0;0.1
25/01/2026;06:47;Genlis;1.2;97;0;0.1
25/01/2026;07:31;Varanges;0.9;99;0;0.1
25/01/2026;07:31;Genlis;1;97;0;0.1
25/01/2026;07:52;Varanges;0.8;99;0;0.1
25/01/2026;07:52;Genlis;1;97;0;0.1
25/01/2026;08:38;Varanges;0.9;99;0;0.1
25/01/2026;08:38;Genlis;1.1;97;0;0.1
25/01/2026;08:58;Varanges;1.1;99;0;0.1
25/01/2026;08:58;Genlis;1.2;97;0;0.1
25/01/2026;09:32;Varanges;1.4;99;0;0.1
25/01/2026;09:32;Genlis;1.4;97;0;0.1
25/01/2026;09:53;Varanges;1.5;99;0;0.1
25/01/2026;09:53;Genlis;1.7;97;0;0.1
25/01/2026;10:34;Varanges;2;99;0;0.1
25/01/2026;10:34;Genlis;2.3;97;0;0.1
25/01/2026;10:55;Varanges;2.2;99;0;0.1
25/01/2026;10:55;Genlis;2.5;97;0;0.1
25/01/2026;11:26;Varanges;2.6;99;0;0.1
25/01/2026;11:26;Genlis;2.8;97;0;0.1
25/01/2026;11:41;Varanges;2.8;99;0;0.1
25/01/2026;11:41;Genlis;2.9;97;0;0.1
25/01/2026;11:52;Varanges;2.9;99;0;0.1
25/01/2026;11:52;Genlis;3.1;97;0;0.1
25/01/2026;13:01;Varanges;3.8;100;0;0.1
25/01/2026;13:01;Genlis;4.1;96;0;0.1
25/01/2026;13:39;Varanges;4.4;100;0;0.1
25/01/2026;13:39;Genlis;4.8;96;0;0.1
25/01/2026;13:56;Varanges;4.4;100;0;0.1
25/01/2026;13:56;Genlis;5.2;95;0;0.1
25/01/2026;14:31;Varanges;4.7;99;0;0.1
25/01/2026;14:31;Genlis;5.1;95;0;0.1
25/01/2026;14:53;Varanges;4.9;99;0;0.1
25/01/2026;14:53;Genlis;5.2;95;0;0.1
25/01/2026;15:30;Varanges;4.6;99;0;0.1
25/01/2026;15:30;Genlis;4.8;96;0;0.1
25/01/2026;15:53;Varanges;4.5;99;0;0.1
25/01/2026;15:53;Genlis;4.7;96;0;0.1
25/01/2026;16:37;Varanges;4.4;99;0;0.1
25/01/2026;16:37;Genlis;4.2;96;0;0.1
25/01/2026;16:57;Varanges;4.1;98;0;0.1
25/01/2026;16:57;Genlis;4;96;0;0.1
25/01/2026;17:29;Varanges;4;99;0.1;0.2
25/01/2026;17:29;Genlis;3.8;96;0;0.1
25/01/2026;17:52;Varanges;3.9;99;0.3;0.4
25/01/2026;17:52;Genlis;3.8;96;0.3;0.4
25/01/2026;18:43;Varanges;3.8;99;0.2;0.61
25/01/2026;18:43;Genlis;3.7;96;0.4;0.81
25/01/2026;18:59;Varanges;3.7;99;0.2;0.71
25/01/2026;18:59;Genlis;3.6;96;0.3;0.81
25/01/2026;19:26;Varanges;3.8;99;0.3;0.91
25/01/2026;19:26;Genlis;3.6;96;0.3;1.01
25/01/2026;19:39;Varanges;3.8;99;0.4;1.01
25/01/2026;19:39;Genlis;3.6;96;0.3;1.01
25/01/2026;19:52;Varanges;3.7;99;0.3;1.01
25/01/2026;19:52;Genlis;3.6;96;0.3;1.11
25/01/2026;20:34;Varanges;3.7;99;0.2;1.21
25/01/2026;20:34;Genlis;3.6;96;0.2;1.21
25/01/2026;20:54;Varanges;3.6;99;0.3;1.31
25/01/2026;20:54;Genlis;3.6;96;0.2;1.31
25/01/2026;21:28;Varanges;3.7;99;0.2;1.31
25/01/2026;21:28;Genlis;3.6;96;0.2;1.31
25/01/2026;21:52;Varanges;3.7;99;0;1.31
25/01/2026;21:52;Genlis;3.7;96;0.1;1.41
25/01/2026;22:32;Varanges;3.7;99;0.2;1.52
25/01/2026;22:32;Genlis;3.8;96;0.1;1.41
25/01/2026;22:54;Varanges;3.8;99;0.3;1.62
25/01/2026;22:54;Genlis;3.8;96;0.2;1.62
25/01/2026;23:29;Varanges;3.7;99;0.1;0
25/01/2026;23:29;Genlis;3.6;96;0.4;0.2
25/01/2026;23:53;Varanges;3.5;99;0.1;0.1
25/01/2026;23:53;Genlis;3.6;96;0.2;0.2
26/01/2026;02:38;Varanges;3.7;99;0.1;0.2
26/01/2026;02:38;Genlis;3.7;96;0.2;0.61
26/01/2026;04:10;Varanges;3.5;99;0;0.2
26/01/2026;04:10;Genlis;3.6;96;0;0.61
26/01/2026;05:07;Varanges;1.9;99;0.1;0.3
26/01/2026;05:07;Genlis;2.7;96;0;0.61
26/01/2026;05:52;Genlis;3.2;96;0;0.61
26/01/2026;06:53;Varanges;3.3;99;0;0.3
26/01/2026;06:53;Genlis;3.6;96;0;0.61
26/01/2026;07:37;Varanges;3.3;99;0;0.3
26/01/2026;07:37;Genlis;3.6;96;0;0.61
26/01/2026;07:56;Varanges;3.3;99;0;0.3
26/01/2026;07:56;Genlis;3.6;96;0;0.61
26/01/2026;08:48;Varanges;4.2;100;0;0.3
26/01/2026;08:48;Genlis;4;96;0;0.61
26/01/2026;09:46;Varanges;5;100;0;0.3
26/01/2026;09:46;Genlis;5.1;96;0;0.61
26/01/2026;10:02;Varanges;5.1;100;0;0.3
26/01/2026;10:02;Genlis;5.2;96;0;0.61
